Order reference,uuid_brand,brand category,carrier,ts_submitted,Order amount,fg_stock_issues,fg_on_time,fg_reception_issues,Reception Issue
O_6VE1K9GD_963,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-29 09:36:42.000000 UTC,€120.27,FALSE,FALSE,FALSE,OK - No Reception Issue
O_AV9Y9F8E_186,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-07-18 07:28:58.000000 UTC,€120.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_DXJCPB6V_094,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-06 10:41:58.000000 UTC,€120.27,FALSE,FALSE,FALSE,OK - No Reception Issue
O_7ZP2YDFX_440,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-09-19 11:21:10.000000 UTC,€192.44,FALSE,TRUE,FALSE,OK - No Reception Issue
O_QVF49LNN_144,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-30 15:49:43.000000 UTC,€120.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_EMKVDAA5_727,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-01-24 17:02:30.000000 UTC,€183.32,FALSE,TRUE,FALSE,OK - No Reception Issue
O_JAB4SW37_663,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-02-12 11:10:47.000000 UTC,€274.97,TRUE,FALSE,FALSE,OK - No Reception Issue
O_L19J8TD3_234,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-02 12:56:47.000000 UTC,€120.25,FALSE,FALSE,FALSE,OK - No Reception Issue
O_VVAXM7CH_105,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-06 13:42:55.000000 UTC,€229.14,FALSE,TRUE,FALSE,OK - No Reception Issue
O_GDXGN2CJ_990,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-26 19:54:42.000000 UTC,€120.27,FALSE,FALSE,FALSE,OK - No Reception Issue
O_2F1Y3MWC_323,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-11 08:20:31.000000 UTC,€120.26,FALSE,TRUE,FALSE,OK - No Reception Issue
O_DWAFG3QY_019,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-02-16 11:20:15.000000 UTC,€144.32,FALSE,TRUE,FALSE,OK - No Reception Issue
O_KEXW4ZQY_875,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-01-23 10:26:19.000000 UTC,€91.64,TRUE,FALSE,FALSE,OK - No Reception Issue
O_WZ38E5JS_447,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-02-07 20:11:27.000000 UTC,€96.21,TRUE,FALSE,FALSE,OK - No Reception Issue
O_4VQKC4RV_496,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-06-24 19:29:08.000000 UTC,€164.08,FALSE,TRUE,TRUE,Missing
O_XM1HMRT1_595,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-27 12:31:49.000000 UTC,€120.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_GKN2L67W_012,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-06 16:09:28.000000 UTC,€412.45,FALSE,TRUE,TRUE,Missing
O_RJYH8QAD_389,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-04-24 18:02:38.000000 UTC,€183.31,FALSE,FALSE,TRUE,Damaged
O_WKZ6AVC3_239,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-04-09 04:26:19.000000 UTC,€108.25,FALSE,FALSE,FALSE,OK - No Reception Issue
O_V2Q922JK_460,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-25 18:27:47.000000 UTC,€123.06,FALSE,FALSE,FALSE,OK - No Reception Issue
O_YRB7LVPQ_494,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-01-25 17:24:15.000000 UTC,€68.74,TRUE,FALSE,FALSE,OK - No Reception Issue
O_6YP52GWG_387,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-17 19:39:20.000000 UTC,€120.27,FALSE,FALSE,FALSE,OK - No Reception Issue
O_HZ3YJQDG_562,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-04 19:11:25.000000 UTC,€144.32,FALSE,TRUE,FALSE,OK - No Reception Issue
O_PG72VQEY_629,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-18 09:38:54.000000 UTC,€123.06,FALSE,TRUE,FALSE,OK - No Reception Issue
O_8Z9FBDR4_207,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-05-30 22:34:00.000000 UTC,€168.38,FALSE,TRUE,FALSE,OK - No Reception Issue
O_V5T1VS66_749,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-16 15:09:18.000000 UTC,€108.25,FALSE,FALSE,FALSE,OK - No Reception Issue
O_NRZYDP8M_523,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-09-11 12:28:05.000000 UTC,€192.44,FALSE,FALSE,FALSE,OK - No Reception Issue
O_42643FDY_315,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-04 13:25:17.000000 UTC,€120.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_66G21YLQ_125,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-01-04 16:10:32.000000 UTC,€120.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_2RLL3YS7_553,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-14 16:02:54.000000 UTC,€120.25,FALSE,TRUE,FALSE,OK - No Reception Issue
O_HEX111ZP_453,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-01-25 09:54:47.000000 UTC,€91.65,TRUE,FALSE,TRUE,Defective
O_K3ERBZE5_590,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-27 14:22:53.000000 UTC,€120.26,FALSE,FALSE,FALSE,OK - No Reception Issue
O_PDM28ZY8_873,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-14 13:48:42.000000 UTC,€238.14,FALSE,FALSE,FALSE,OK - No Reception Issue
O_1X3EG1M5_749,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-04 15:36:04.000000 UTC,€144.32,FALSE,TRUE,FALSE,OK - No Reception Issue
O_4M58BGQZ_621,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-14 06:02:41.000000 UTC,€120.26,FALSE,TRUE,FALSE,OK - No Reception Issue
O_8CR34XFH_370,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-10 13:53:16.000000 UTC,€120.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_2A53SHH2_030,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-22 08:33:55.000000 UTC,€120.25,FALSE,TRUE,FALSE,OK - No Reception Issue
O_JEX3AKNY_438,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-02-27 13:02:25.000000 UTC,€144.32,FALSE,FALSE,FALSE,OK - No Reception Issue
O_M8BY5B1C_259,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-02-15 08:37:28.000000 UTC,€120.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_825HZBMM_039,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-22 14:34:28.000000 UTC,€120.26,FALSE,FALSE,FALSE,OK - No Reception Issue
O_KSTQ4S4N_906,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-13 12:32:22.000000 UTC,€108.25,FALSE,FALSE,FALSE,OK - No Reception Issue
O_KBSVYFRQ_710,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-19 08:53:50.000000 UTC,€120.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_RML4FTQ7_096,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-07-18 17:32:09.000000 UTC,€114.57,FALSE,FALSE,FALSE,OK - No Reception Issue
O_QTJ7KGFK_312,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-21 22:07:56.000000 UTC,€120.26,FALSE,FALSE,FALSE,OK - No Reception Issue
O_1M4B5WMF_338,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-01-14 22:52:04.000000 UTC,€240.54,FALSE,TRUE,FALSE,OK - No Reception Issue
O_Z82CHDNJ_971,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-06-24 13:13:24.000000 UTC,€123.06,FALSE,TRUE,TRUE,Missing
O_KX68VS9C_102,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-06-18 14:40:36.000000 UTC,€123.06,FALSE,TRUE,FALSE,OK - No Reception Issue
O_CYVYFL4F_397,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-02-12 13:49:02.000000 UTC,€120.27,FALSE,TRUE,TRUE,Missing
O_2DLPZ62K_283,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-16 20:01:13.000000 UTC,€108.25,FALSE,FALSE,FALSE,OK - No Reception Issue
O_R81DGGW2_091,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-31 14:44:29.000000 UTC,€120.25,FALSE,TRUE,FALSE,OK - No Reception Issue
O_8C5X6EBS_217,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-02 09:34:04.000000 UTC,€312.70,FALSE,TRUE,FALSE,OK - No Reception Issue
O_D83F1BSV_279,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-03 09:13:59.000000 UTC,€756.19,FALSE,TRUE,FALSE,OK - No Reception Issue
O_A8Q34G7Z_590,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-01 17:46:18.000000 UTC,€114.57,FALSE,FALSE,FALSE,OK - No Reception Issue
O_DR5X62J2_402,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-26 09:33:05.000000 UTC,€168.38,FALSE,TRUE,FALSE,OK - No Reception Issue
O_Q74PBY5D_701,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-01-10 12:53:25.000000 UTC,€216.48,FALSE,FALSE,FALSE,OK - No Reception Issue
O_P82KH8F3_384,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-09-16 10:37:57.000000 UTC,€183.32,FALSE,TRUE,FALSE,OK - No Reception Issue
O_5HCSXDS4_329,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-22 09:22:24.000000 UTC,€120.26,FALSE,FALSE,FALSE,OK - No Reception Issue
O_89N8KAVG_610,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-07-01 10:00:07.000000 UTC,€120.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_GBX95AM1_959,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-13 09:47:54.000000 UTC,€240.55,FALSE,FALSE,FALSE,OK - No Reception Issue
O_53HYX2GT_346,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-18 12:37:35.000000 UTC,€120.26,FALSE,FALSE,FALSE,OK - No Reception Issue
O_4GFVJ9Q3_585,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-01 12:35:57.000000 UTC,€114.00,FALSE,FALSE,FALSE,OK - No Reception Issue
O_FHNM1EEZ_487,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-21 19:34:16.000000 UTC,€120.27,FALSE,FALSE,FALSE,OK - No Reception Issue
O_KE5Y3YCX_035,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-30 14:42:39.000000 UTC,€120.27,FALSE,FALSE,FALSE,OK - No Reception Issue
O_6GCSTFAF_151,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-01-12 08:22:24.000000 UTC,€120.26,FALSE,FALSE,FALSE,OK - No Reception Issue
O_CXAALXB4_611,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-10 12:25:59.000000 UTC,€336.76,FALSE,TRUE,FALSE,OK - No Reception Issue
O_QMRYNP4X_807,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-22 15:23:01.000000 UTC,€120.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_VLVCQWEH_491,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-05-06 11:39:03.000000 UTC,€114.57,FALSE,FALSE,FALSE,OK - No Reception Issue
O_56AE4MT1_204,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-19 16:22:10.000000 UTC,€123.06,FALSE,TRUE,FALSE,OK - No Reception Issue
O_HZ1PCRWF_356,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-08-26 10:10:27.000000 UTC,€144.33,FALSE,TRUE,FALSE,OK - No Reception Issue
O_3SFMRP27_992,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-23 14:05:33.000000 UTC,€120.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_7W2FXZRY_862,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-02 15:34:17.000000 UTC,€120.27,FALSE,FALSE,FALSE,OK - No Reception Issue
O_AV9J8NDB_769,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-01-19 17:52:43.000000 UTC,€114.56,FALSE,TRUE,FALSE,OK - No Reception Issue
O_LA3BY55C_941,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-13 08:47:33.000000 UTC,€324.74,FALSE,FALSE,FALSE,OK - No Reception Issue
O_FPASEMK3_207,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-16 14:12:56.000000 UTC,€346.37,FALSE,FALSE,FALSE,OK - No Reception Issue
O_Y3NZ4W39_830,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-07-09 16:44:57.000000 UTC,€120.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_FJYQ5BKH_652,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-15 18:19:29.000000 UTC,€102.60,FALSE,FALSE,FALSE,OK - No Reception Issue
O_LDF5X3H1_186,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-06 08:46:12.000000 UTC,€120.27,FALSE,FALSE,FALSE,OK - No Reception Issue
O_PAYQZ7N5_916,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-04 17:27:45.000000 UTC,€144.32,FALSE,TRUE,FALSE,OK - No Reception Issue
O_K4Z3RWE1_762,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-01-01 20:44:31.000000 UTC,€192.44,FALSE,FALSE,FALSE,OK - No Reception Issue
O_TRMA6WRP_837,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-14 21:34:16.000000 UTC,€120.27,FALSE,FALSE,FALSE,OK - No Reception Issue
O_8WWE51AY_133,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-16 14:30:24.000000 UTC,€108.25,FALSE,FALSE,FALSE,OK - No Reception Issue
O_1FV3229K_091,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-17 16:58:52.000000 UTC,€120.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_7HDQW1QQ_508,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-01-19 11:01:47.000000 UTC,€114.57,FALSE,FALSE,FALSE,OK - No Reception Issue
O_3F1TLPVS_018,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-04-08 16:03:06.000000 UTC,€144.32,FALSE,FALSE,FALSE,OK - No Reception Issue
O_4KKZ3MRD_426,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-06-21 09:54:28.000000 UTC,€123.06,FALSE,TRUE,FALSE,OK - No Reception Issue
O_KZEC9JKJ_582,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-18 08:08:57.000000 UTC,€384.86,FALSE,FALSE,FALSE,OK - No Reception Issue
O_442PYD1Z_696,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-06 11:19:43.000000 UTC,€216.48,FALSE,FALSE,FALSE,OK - No Reception Issue
O_92Y77PBA_380,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-25 08:36:46.000000 UTC,€312.70,FALSE,TRUE,FALSE,OK - No Reception Issue
O_68ZWV8KC_156,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-03-11 15:54:15.000000 UTC,€144.33,FALSE,FALSE,FALSE,OK - No Reception Issue
O_9TC1K5SC_494,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-10 11:10:55.000000 UTC,€120.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_ZD4A5JDF_377,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-07-01 10:17:00.000000 UTC,€320.80,FALSE,FALSE,FALSE,OK - No Reception Issue
O_QGRD8FK1_583,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-25 10:12:38.000000 UTC,€123.06,FALSE,FALSE,FALSE,OK - No Reception Issue
O_MTWV3E9D_938,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-21 21:59:57.000000 UTC,€123.06,FALSE,FALSE,FALSE,OK - No Reception Issue
O_HXR851CS_920,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,cogepart,2024-08-19 13:58:19.000000 UTC,€297.89,FALSE,TRUE,FALSE,OK - No Reception Issue
O_MX1RTFTK_603,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-01-18 12:50:40.000000 UTC,€229.14,FALSE,FALSE,FALSE,OK - No Reception Issue
O_GMD4ADW5_092,1ed6b380-7b50-6d80-a188-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-16 20:23:34.000000 UTC,€324.72,FALSE,FALSE,FALSE,OK - No Reception Issue
O_VBZCMSVY_178,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-17 09:39:12.000000 UTC,€342.79,FALSE,FALSE,FALSE,OK - No Reception Issue
O_WQ8GGQCX_746,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,cogepart,2024-04-16 09:17:41.000000 UTC,€337.33,FALSE,FALSE,FALSE,OK - No Reception Issue
O_Z5W1XSKR_976,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,cogepart,2024-08-26 13:32:57.000000 UTC,€306.00,FALSE,TRUE,FALSE,OK - No Reception Issue
O_99HJRAFR_107,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,cogepart,2024-04-11 16:42:17.000000 UTC,€488.30,FALSE,TRUE,FALSE,OK - No Reception Issue
O_LGMT37DF_225,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-14 13:34:51.000000 UTC,€504.30,FALSE,TRUE,FALSE,OK - No Reception Issue
O_VHA9TJWA_773,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,cogepart,2024-07-09 18:26:03.000000 UTC,€150.77,FALSE,FALSE,FALSE,OK - No Reception Issue
O_XVBMZXM9_730,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-14 18:11:13.000000 UTC,€742.39,FALSE,TRUE,FALSE,OK - No Reception Issue
O_N916E137_768,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-16 17:33:46.000000 UTC,€250.02,FALSE,FALSE,TRUE,Not received
O_5HRL66LJ_687,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-09 14:30:26.000000 UTC,"€1,117.15",FALSE,TRUE,FALSE,OK - No Reception Issue
O_HWECFX21_025,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-25 08:33:47.000000 UTC,€885.89,FALSE,FALSE,FALSE,OK - No Reception Issue
O_8EQNJM7W_181,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-23 09:07:39.000000 UTC,€133.44,FALSE,TRUE,FALSE,OK - No Reception Issue
O_6ENJZB6X_696,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-02 00:25:24.000000 UTC,€272.82,FALSE,TRUE,FALSE,OK - No Reception Issue
O_62G28TM9_786,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,cogepart,2024-04-09 14:13:21.000000 UTC,€123.12,FALSE,TRUE,FALSE,OK - No Reception Issue
O_W6RAQ5XP_843,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,cogepart,2024-06-18 16:51:55.000000 UTC,€319.46,FALSE,TRUE,FALSE,OK - No Reception Issue
O_23T6Y3MB_242,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-10 14:22:46.000000 UTC,€290.95,FALSE,TRUE,FALSE,OK - No Reception Issue
O_KLBG7CYB_015,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,cogepart,2024-05-29 17:53:50.000000 UTC,€189.65,FALSE,TRUE,FALSE,OK - No Reception Issue
O_VY1WQ4ST_972,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-22 15:32:27.000000 UTC,€399.17,FALSE,TRUE,FALSE,OK - No Reception Issue
O_1NHHQNES_242,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,cogepart,2024-04-22 09:35:26.000000 UTC,€230.04,FALSE,FALSE,FALSE,OK - No Reception Issue
O_RKRE1TRZ_613,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-07-05 15:02:03.000000 UTC,€415.14,FALSE,FALSE,FALSE,OK - No Reception Issue
O_MVPSBS9X_493,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-11 12:06:36.000000 UTC,€154.80,FALSE,TRUE,FALSE,OK - No Reception Issue
O_Q3R7AV3J_684,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-27 08:53:42.000000 UTC,€152.28,FALSE,TRUE,FALSE,OK - No Reception Issue
O_DRW84KLR_444,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,cogepart,2024-03-20 14:29:29.000000 UTC,€561.38,FALSE,TRUE,FALSE,OK - No Reception Issue
O_QGQ57M2B_257,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,cogepart,2024-09-20 10:48:33.000000 UTC,€136.80,FALSE,TRUE,FALSE,OK - No Reception Issue
O_TB9151FB_462,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-23 12:37:57.000000 UTC,€184.32,FALSE,FALSE,FALSE,OK - No Reception Issue
O_JBKX5W39_388,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-09-02 15:07:18.000000 UTC,€933.77,FALSE,TRUE,FALSE,OK - No Reception Issue
O_EVY13DF5_393,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,cogepart,2024-04-17 08:43:31.000000 UTC,€324.72,FALSE,FALSE,FALSE,OK - No Reception Issue
O_PSVRB4WZ_074,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-13 09:20:27.000000 UTC,€146.45,FALSE,TRUE,FALSE,OK - No Reception Issue
O_XSE1HHJS_926,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-03-21 13:53:09.000000 UTC,€120.74,FALSE,TRUE,FALSE,OK - No Reception Issue
O_GXKT5ELR_150,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-06-04 09:55:22.000000 UTC,€268.56,FALSE,TRUE,FALSE,OK - No Reception Issue
O_VZ9N22GN_834,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-21 10:17:51.000000 UTC,€870.48,FALSE,FALSE,FALSE,OK - No Reception Issue
O_6WEDD8BG_156,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-05-21 15:41:31.000000 UTC,€894.24,FALSE,FALSE,FALSE,OK - No Reception Issue
O_PDTVCZ5F_900,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel,2024-04-03 15:17:45.000000 UTC,€221.04,FALSE,TRUE,FALSE,OK - No Reception Issue
O_YZ2ZVX7F_695,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,kuehne_nagel_first,2024-08-09 17:47:25.000000 UTC,€349.27,FALSE,TRUE,FALSE,OK - No Reception Issue
O_KS4E6ZWQ_915,1ed6b377-3e34-6180-8893-567a60de2e1c,Food & Drinks,cogepart,2024-06-09 11:01:55.000000 UTC,€190.73,FALSE,TRUE,FALSE,OK - No Reception Issue
